Entity,Code,Year,Oil Consumption - EJ
Singapore,SGP,1973,89.27619558756601
Singapore,SGP,1974,87.99675289734601
Singapore,SGP,1975,85.97119238801001
Singapore,SGP,1976,101.952796562172
Singapore,SGP,1977,102.32421658153
Singapore,SGP,1978,105.320123422698
Singapore,SGP,1979,112.325568471494
Singapore,SGP,1980,111.53661089588401
Singapore,SGP,1981,128.306304867184
Singapore,SGP,1982,124.87478156641201
Singapore,SGP,1983,132.273744152244
Singapore,SGP,1984,139.044508179962
Singapore,SGP,1985,141.761819242698
Singapore,SGP,1986,164.40321263357603
Singapore,SGP,1987,172.829036596452
Singapore,SGP,1988,199.99845777641602
Singapore,SGP,1989,228.122095553086
Singapore,SGP,1990,272.58304001070206
Singapore,SGP,1991,277.385472185978
Singapore,SGP,1992,287.14079999023403
Singapore,SGP,1993,310.94179875324
Singapore,SGP,1994,357.766415657348
Singapore,SGP,1995,373.775929298282
Singapore,SGP,1996,377.44204556450603
Singapore,SGP,1997,397.76887765929206
Singapore,SGP,1998,403.477512503974
Singapore,SGP,1999,399.29442721306407
Singapore,SGP,2000,425.658438026478
Singapore,SGP,2001,458.021398916826
Singapore,SGP,2002,445.566406175062
Singapore,SGP,2003,414.19689219058205
Singapore,SGP,2004,459.226825992278
Singapore,SGP,2005,485.7557571598505
Singapore,SGP,2006,521.2663065349338
Singapore,SGP,2007,565.7049192291289
Singapore,SGP,2008,601.4525883233385
Singapore,SGP,2009,648.8547042997204
Singapore,SGP,2010,712.5427586792538
Singapore,SGP,2011,744.6758159355791
Singapore,SGP,2012,741.4696693974834
Singapore,SGP,2013,745.9835775086068
Singapore,SGP,2014,765.1745524169299
Singapore,SGP,2015,808.3325795405464
Singapore,SGP,2016,839.9838863270215
Singapore,SGP,2017,861.2414261733537
Singapore,SGP,2018,870.8245700210737
Singapore,SGP,2019,848.989196963292
Slovakia,SVK,1965,27.047120526568
Slovakia,SVK,1966,29.850953880744004
Slovakia,SVK,1967,33.213159626062
Slovakia,SVK,1968,36.702891306734
Slovakia,SVK,1969,39.373781776778
Slovakia,SVK,1970,47.317458965048004
Slovakia,SVK,1971,52.108136686476
Slovakia,SVK,1972,56.999865322078
Slovakia,SVK,1973,64.094262108702
Slovakia,SVK,1974,65.718876741726
Slovakia,SVK,1975,72.49932883275
Slovakia,SVK,1976,76.638806588774
Slovakia,SVK,1977,80.18548359278002
Slovakia,SVK,1978,82.978646105086
Slovakia,SVK,1979,84.33490024564401
Slovakia,SVK,1980,78.43343663558801
Slovakia,SVK,1981,77.345692987616
Slovakia,SVK,1982,70.84802890060001
Slovakia,SVK,1983,69.36178465605
Slovakia,SVK,1984,73.744437606614
Slovakia,SVK,1985,73.223481356516
Slovakia,SVK,1986,70.872609753598
Slovakia,SVK,1987,69.351057980802
Slovakia,SVK,1988,67.788556175246
Slovakia,SVK,1989,67.189702640608
Slovakia,SVK,1990,58.39322754787801
Slovakia,SVK,1991,51.29266464521
Slovakia,SVK,1992,46.662673996776
Slovakia,SVK,1993,38.617114227
Slovakia,SVK,1994,39.99877644344001
Slovakia,SVK,1995,38.879318325652
Slovakia,SVK,1996,40.553726331844004
Slovakia,SVK,1997,40.502584624264
Slovakia,SVK,1998,45.37075351879601
Slovakia,SVK,1999,41.134851796744
Slovakia,SVK,2000,40.86505324757201
Slovakia,SVK,2001,37.86249218647174
Slovakia,SVK,2002,42.18873675552296
Slovakia,SVK,2003,39.816017745196774
Slovakia,SVK,2004,38.014007246274254
Slovakia,SVK,2005,45.55509059526777
Slovakia,SVK,2006,40.53673578911464
Slovakia,SVK,2007,42.78496056772219
Slovakia,SVK,2008,46.14050841682276
Slovakia,SVK,2009,43.372987657225984
Slovakia,SVK,2010,45.452933628586976
Slovakia,SVK,2011,43.90593095805
Slovakia,SVK,2012,41.463492337434005
Slovakia,SVK,2013,41.51473126731401
Slovakia,SVK,2014,38.50310385801401
Slovakia,SVK,2015,41.661372773516
Slovakia,SVK,2016,43.34881495680201
Slovakia,SVK,2017,48.778050689076
Slovakia,SVK,2018,49.45961873433001
Slovakia,SVK,2019,47.20972660481357
Slovenia,SVN,1990,20.166143418176773
Slovenia,SVN,1991,19.498450017845425
Slovenia,SVN,1992,18.924437675438558
Slovenia,SVN,1993,22.754923265137215
Slovenia,SVN,1994,24.622344435832485
Slovenia,SVN,1995,26.694448465849163
Slovenia,SVN,1996,30.8394521375317
Slovenia,SVN,1997,30.86389993789409
Slovenia,SVN,1998,29.591104863626903
Slovenia,SVN,1999,29.723830900246256
Slovenia,SVN,2000,28.170541798500413
Slovenia,SVN,2001,29.37144902313209
Slovenia,SVN,2002,28.531225441886814
Slovenia,SVN,2003,28.91113379216686
Slovenia,SVN,2004,29.85797784525595
Slovenia,SVN,2005,30.32272490246496
Slovenia,SVN,2006,31.764408230303758
Slovenia,SVN,2007,31.35548292432905
Slovenia,SVN,2008,36.37654706083465
Slovenia,SVN,2009,30.949947264667173
Slovenia,SVN,2010,31.06596118234435
Slovenia,SVN,2011,30.947545524326337
Slovenia,SVN,2012,30.303889378867392
Slovenia,SVN,2013,28.658006024642873
Slovenia,SVN,2014,28.341881938890747
Slovenia,SVN,2015,27.91906214917741
Slovenia,SVN,2016,29.96512978310298
Slovenia,SVN,2017,30.68581033518113
Slovenia,SVN,2018,31.582187498868954
Slovenia,SVN,2019,29.53937263047476
South & Central America,,1965,995.2176221649942
South & Central America,,1966,1048.9300423115099
South & Central America,,1967,1082.2706715646532
South & Central America,,1968,1156.4267645734662
South & Central America,,1969,1202.5248162776807
South & Central America,,1970,1267.3875789158938
South & Central America,,1971,1337.5474984280568
South & Central America,,1972,1451.121959717517
South & Central America,,1973,1585.8053618189417
South & Central America,,1974,1635.311227034699
South & Central America,,1975,1633.1438263456494
South & Central America,,1976,1706.5151179246443
South & Central America,,1977,1778.7043353915633
South & Central America,,1978,1856.616096545464
South & Central America,,1979,1935.409555365289
South & Central America,,1980,1980.1246549708014
South & Central America,,1981,1955.873350852796
South & Central America,,1982,1892.8545884076843
South & Central America,,1983,1822.1407092592985
South & Central America,,1984,1817.3314010297468
South & Central America,,1985,1796.6891649808347
South & Central America,,1986,1905.483850166022
South & Central America,,1987,1955.0393432634432
South & Central America,,1988,1998.5576695367317
South & Central America,,1989,1996.012026340241
South & Central America,,1990,1981.9796218785957
South & Central America,,1991,1999.3483152498923
South & Central America,,1992,2138.871641502789
South & Central America,,1993,2168.906004989266
South & Central America,,1994,2297.578563397263
South & Central America,,1995,2372.88981844667
South & Central America,,1996,2426.7220174249055
South & Central America,,1997,2568.206507445118
South & Central America,,1998,2674.9148843843072
South & Central America,,1999,2662.625568473148
South & Central America,,2000,2678.1261654607465
South & Central America,,2001,2720.1840183788877
South & Central America,,2002,2701.8964203496266
South & Central America,,2003,2632.265477864487
South & Central America,,2004,2736.531951895491
South & Central America,,2005,2816.7156365697624
South & Central America,,2006,2920.420434352479
South & Central America,,2007,3029.0012028396627
South & Central America,,2008,3161.8136201901502
South & Central America,,2009,3112.896066404055
South & Central America,,2010,3266.4805834200706
South & Central America,,2011,3405.264386432552
South & Central America,,2012,3502.479699294324
South & Central America,,2013,3596.9286013454407
South & Central America,,2014,3602.5153926855646
South & Central America,,2015,3531.358685776994
South & Central America,,2016,3436.9744113994966
South & Central America,,2017,3384.5036918797323
South & Central America,,2018,3310.0108267544047
South & Central America,,2019,3293.155059581746
South Africa,ZAF,1965,67.35824416433
South Africa,ZAF,1966,73.19019771877801
South Africa,ZAF,1967,79.76979437134
South Africa,ZAF,1968,86.71006686799801
South Africa,ZAF,1969,95.32523931568602
South Africa,ZAF,1970,103.30028597349602
South Africa,ZAF,1971,112.90522365744
South Africa,ZAF,1972,123.06223344970802
South Africa,ZAF,1973,135.769398337654
South Africa,ZAF,1974,132.297716671422
South Africa,ZAF,1975,140.554833554888
South Africa,ZAF,1976,142.11988091803602
South Africa,ZAF,1977,140.73829620165802
South Africa,ZAF,1978,147.81750575391
South Africa,ZAF,1979,140.089992349682
South Africa,ZAF,1980,144.07227803550802
South Africa,ZAF,1981,156.11472961390604
South Africa,ZAF,1982,158.245591040816
South Africa,ZAF,1983,159.86402122444804
South Africa,ZAF,1984,174.05671618970604
South Africa,ZAF,1985,170.040003531894
South Africa,ZAF,1986,164.14255798060802
South Africa,ZAF,1987,173.64078863474202
South Africa,ZAF,1988,191.2744929950245
South Africa,ZAF,1989,198.17896548386477
South Africa,ZAF,1990,200.10187324396944
South Africa,ZAF,1991,201.75467330044032
South Africa,ZAF,1992,208.3639035431806
South Africa,ZAF,1993,216.77284410323375
South Africa,ZAF,1994,226.2336939944593
South Africa,ZAF,1995,241.26086949968345
South Africa,ZAF,1996,248.50741162817698
South Africa,ZAF,1997,252.60301186629758
South Africa,ZAF,1998,256.453138526205
South Africa,ZAF,1999,259.9808908313302
South Africa,ZAF,2000,264.29851732722557
South Africa,ZAF,2001,269.9825933137794
South Africa,ZAF,2002,276.9423493108316
South Africa,ZAF,2003,286.9233970746563
South Africa,ZAF,2004,297.692612937661
South Africa,ZAF,2005,298.7976304856048
South Africa,ZAF,2006,304.16220326502633
South Africa,ZAF,2007,310.53703522913224
South Africa,ZAF,2008,294.7889784391413
South Africa,ZAF,2009,291.30867966232955
South Africa,ZAF,2010,308.81103448154664
South Africa,ZAF,2011,310.32580660711614
South Africa,ZAF,2012,318.2555697587716
South Africa,ZAF,2013,322.72328670720344
South Africa,ZAF,2014,319.7316647532188
South Africa,ZAF,2015,332.81766106281026
South Africa,ZAF,2016,313.90599008482457
South Africa,ZAF,2017,312.83016737658653
South Africa,ZAF,2018,320.83809628126335
South Africa,ZAF,2019,328.7442427319671
South Korea,KOR,1965,15.124596821890002
South Korea,KOR,1966,22.645360616274
South Korea,KOR,1967,39.25717446127
South Korea,KOR,1968,58.039725320632
South Korea,KOR,1969,78.77089912778001
South Korea,KOR,1970,98.39105593500399
South Korea,KOR,1971,111.12405028805802
South Korea,KOR,1972,115.993058905484
South Korea,KOR,1973,142.7796558903
South Korea,KOR,1974,147.488060768132
South Korea,KOR,1975,167.17415401699398
South Korea,KOR,1976,187.67176958174
South Korea,KOR,1977,223.610152776868
South Korea,KOR,1978,255.69811344721603
South Korea,KOR,1979,287.68450125852803
South Korea,KOR,1980,284.982770763812
South Korea,KOR,1981,282.147004328534
South Korea,KOR,1982,280.068620999162
South Korea,KOR,1983,293.03130303596606
South Korea,KOR,1984,294.290560154482
South Korea,KOR,1985,311.11970139556206
South Korea,KOR,1986,338.901181676284
South Korea,KOR,1987,356.26456112253203
South Korea,KOR,1988,425.95446604107804
South Korea,KOR,1989,486.6823293455521
South Korea,KOR,1990,589.911152761878
South Korea,KOR,1991,717.348199989212
South Korea,KOR,1992,868.0758266823282
South Korea,KOR,1993,953.1826603232961
South Korea,KOR,1994,1046.2961495362501
South Korea,KOR,1995,1141.576474093782
South Korea,KOR,1996,1221.482463851856
South Korea,KOR,1997,1342.77696172071
South Korea,KOR,1998,1137.136289986082
South Korea,KOR,1999,1219.2451517842303
South Korea,KOR,2000,1255.735720698884
South Korea,KOR,2001,1253.126123888986
South Korea,KOR,2002,1276.74024222471
South Korea,KOR,2003,1289.0541142980221
South Korea,KOR,2004,1268.0424470931075
South Korea,KOR,2005,1270.3401109386205
South Korea,KOR,2006,1271.0817043741445
South Korea,KOR,2007,1308.997200123964
South Korea,KOR,2008,1255.4928208337644
South Korea,KOR,2009,1264.880172066195
South Korea,KOR,2010,1281.1312527486766
South Korea,KOR,2011,1292.2019738585077
South Korea,KOR,2012,1330.2195770688604
South Korea,KOR,2013,1324.9441751632842
South Korea,KOR,2014,1321.886784710718
South Korea,KOR,2015,1392.39553302668
South Korea,KOR,2016,1498.9976036357987
South Korea,KOR,2017,1506.4788283976598
South Korea,KOR,2018,1492.7111010200035
South Korea,KOR,2019,1473.368150538758
Spain,ESP,1965,166.381498938426
Spain,ESP,1966,196.83358080007204
Spain,ESP,1967,238.48029745075203
Spain,ESP,1968,253.30080319603604
Spain,ESP,1969,288.38148098277804
Spain,ESP,1970,328.98600818859603
Spain,ESP,1971,362.110259687976
Spain,ESP,1972,381.8149371183721
Spain,ESP,1973,458.62779717972205
Spain,ESP,1974,480.7417576486541
Spain,ESP,1975,499.905158812696
Spain,ESP,1976,567.028703344822
Spain,ESP,1977,535.35532133947
Spain,ESP,1978,551.28887436408
Spain,ESP,1979,584.307112445316
Spain,ESP,1980,618.668860768026
Spain,ESP,1981,599.0393986755801
Spain,ESP,1982,566.287426918468
Spain,ESP,1983,567.4313706114
Spain,ESP,1984,535.181394533662
Spain,ESP,1985,515.221143565474
Spain,ESP,1986,510.478929493928
Spain,ESP,1987,536.0971047106741
Spain,ESP,1988,548.87998493697
Spain,ESP,1989,575.1794456987441
Spain,ESP,1990,556.7456006931632
Spain,ESP,1991,568.7831108401969
Spain,ESP,1992,637.9948373784255
Spain,ESP,1993,608.7532817629774
Spain,ESP,1994,639.170265224692
Spain,ESP,1995,680.1465963775835
Spain,ESP,1996,699.8066089140893
Spain,ESP,1997,726.8032095486441
Spain,ESP,1998,786.6160593067247
Spain,ESP,1999,813.9120561670629
Spain,ESP,2000,824.2089296338552
Spain,ESP,2001,860.4642199280086
Spain,ESP,2002,867.0069385775432
Spain,ESP,2003,893.0737081969951
Spain,ESP,2004,919.0229869350876
Spain,ESP,2005,927.9320229670359
Spain,ESP,2006,935.2478001333833
Spain,ESP,2007,939.2662837082897
Spain,ESP,2008,906.8557136919211
Spain,ESP,2009,848.763690188195
Spain,ESP,2010,826.5539513656016
Spain,ESP,2011,787.913242933068
Spain,ESP,2012,737.7059542899302
Spain,ESP,2013,692.7188807208003
Spain,ESP,2014,690.2692730463489
Spain,ESP,2015,712.4046129753457
Spain,ESP,2016,736.8162323339366
Spain,ESP,2017,740.12097893959
Spain,ESP,2018,754.7878606591444
Spain,ESP,2019,755.43426797167
Sri Lanka,LKA,1965,5.484391031548704
Sri Lanka,LKA,1966,5.616723596227506
Sri Lanka,LKA,1967,5.75273571044422
Sri Lanka,LKA,1968,5.890354513606509
Sri Lanka,LKA,1969,6.026809120910162
Sri Lanka,LKA,1970,12.051789852535281
Sri Lanka,LKA,1971,10.975490288718541
Sri Lanka,LKA,1972,11.990109711524543
Sri Lanka,LKA,1973,12.494187542564259
Sri Lanka,LKA,1974,9.897526173570158
Sri Lanka,LKA,1975,9.5772947729408
Sri Lanka,LKA,1976,9.50368059738284
Sri Lanka,LKA,1977,10.084897706800602
Sri Lanka,LKA,1978,11.73131085170784
Sri Lanka,LKA,1979,12.06941999997272
Sri Lanka,LKA,1980,12.167402003358262
Sri Lanka,LKA,1981,14.362542215024583
Sri Lanka,LKA,1982,16.0978567949418
Sri Lanka,LKA,1983,17.61317482386192
Sri Lanka,LKA,1984,14.837897150863782
Sri Lanka,LKA,1985,13.633187509319061
Sri Lanka,LKA,1986,13.666181835714502
Sri Lanka,LKA,1987,15.57333748921558
Sri Lanka,LKA,1988,15.121783583528302
Sri Lanka,LKA,1989,14.411936876762502
Sri Lanka,LKA,1990,15.39618795027384
Sri Lanka,LKA,1991,16.257700345038764
Sri Lanka,LKA,1992,19.12623177041762
Sri Lanka,LKA,1993,18.592142709813384
Sri Lanka,LKA,1994,20.594768445246018
Sri Lanka,LKA,1995,22.304896668903062
Sri Lanka,LKA,1996,27.227374892993602
Sri Lanka,LKA,1997,29.5270882327628
Sri Lanka,LKA,1998,31.532891773515463
Sri Lanka,LKA,1999,34.4122676409032
Sri Lanka,LKA,2000,40.75841924282042
Sri Lanka,LKA,2001,40.0605854373316
Sri Lanka,LKA,2002,42.21200530291056
Sri Lanka,LKA,2003,41.95251912865513
Sri Lanka,LKA,2004,41.73615874723363
Sri Lanka,LKA,2005,47.38469149272288
Sri Lanka,LKA,2006,49.44262125934315
Sri Lanka,LKA,2007,52.498172034337365
Sri Lanka,LKA,2008,47.70737776531613
Sri Lanka,LKA,2009,50.269516220303025
Sri Lanka,LKA,2010,49.96107267224283
Sri Lanka,LKA,2011,53.230235949043596
Sri Lanka,LKA,2012,55.18937784110585
Sri Lanka,LKA,2013,46.58915834059687
Sri Lanka,LKA,2014,40.383914163355485
Sri Lanka,LKA,2015,50.133609402411
Sri Lanka,LKA,2016,58.94117768195499
Sri Lanka,LKA,2017,63.28363608622615
Sri Lanka,LKA,2018,63.13239085600256
Sri Lanka,LKA,2019,68.10775391315677
Sweden,SWE,1965,229.70343084301078
Sweden,SWE,1966,259.6568828012587
Sweden,SWE,1967,258.78058988741026
Sweden,SWE,1968,292.71039558517083
Sweden,SWE,1969,313.51530380025076
Sweden,SWE,1970,341.1423599981113
Sweden,SWE,1971,320.80734594495203
Sweden,SWE,1972,329.2853610503226
Sweden,SWE,1973,336.5920818299973
Sweden,SWE,1974,302.31873367618516
Sweden,SWE,1975,301.4849296164091
Sweden,SWE,1976,332.42643004817023
Sweden,SWE,1977,322.3307608301913
Sweden,SWE,1978,389.06191173066094
Sweden,SWE,1979,418.8467797353697
Sweden,SWE,1980,369.62646346784254
Sweden,SWE,1981,332.45805352256616
Sweden,SWE,1982,309.06823274879946
Sweden,SWE,1983,268.6588068569883
Sweden,SWE,1984,256.70633541862213
Sweden,SWE,1985,275.22224038724926
Sweden,SWE,1986,293.9452004873834
Sweden,SWE,1987,253.78864519959404
Sweden,SWE,1988,237.5641005903479
Sweden,SWE,1989,228.21956256872014
Sweden,SWE,1990,227.74030908406678
Sweden,SWE,1991,196.22283010297684
Sweden,SWE,1992,206.689629612767
Sweden,SWE,1993,203.13225361799513
Sweden,SWE,1994,215.1525905392861
Sweden,SWE,1995,204.5840819520196
Sweden,SWE,1996,218.79054188570657
Sweden,SWE,1997,205.3379605682787
Sweden,SWE,1998,231.6600306425485
Sweden,SWE,1999,222.60278663774076
Sweden,SWE,2000,192.10759900566433
Sweden,SWE,2001,195.41210738825558
Sweden,SWE,2002,198.441980888248
Sweden,SWE,2003,212.6279614337114
Sweden,SWE,2004,203.59176402893092
Sweden,SWE,2005,204.00927722528652
Sweden,SWE,2006,205.53525123387644
Sweden,SWE,2007,200.65048945255703
Sweden,SWE,2008,189.4625559925727
Sweden,SWE,2009,182.78447804287134
Sweden,SWE,2010,182.10932929114938
Sweden,SWE,2011,168.9387129279897
Sweden,SWE,2012,166.57475803663453
Sweden,SWE,2013,164.52327399421418
Sweden,SWE,2014,161.1601701667805
Sweden,SWE,2015,158.01512387438717
Sweden,SWE,2016,163.580890487868
Sweden,SWE,2017,162.3960856155304
Sweden,SWE,2018,155.5780469960914
Sweden,SWE,2019,159.71014722577056
Switzerland,CHE,1965,96.37964627032201
Switzerland,CHE,1966,102.46815030778801
Switzerland,CHE,1967,110.83255005485802
Switzerland,CHE,1968,122.93275584612601
Switzerland,CHE,1969,133.68291750180398
Switzerland,CHE,1970,149.81771290963002
Switzerland,CHE,1971,158.97969440587602
Switzerland,CHE,1972,162.98962289159402
Switzerland,CHE,1973,175.415955888208
Switzerland,CHE,1974,156.10702794107803
Switzerland,CHE,1975,150.11589259261802
Switzerland,CHE,1976,156.01630842405802
Switzerland,CHE,1977,156.82485240422602
Switzerland,CHE,1978,160.819299210892
Switzerland,CHE,1979,154.13652303134202
Switzerland,CHE,1980,154.02002627147803
Switzerland,CHE,1981,142.524492908392
Switzerland,CHE,1982,134.65773717054802
Switzerland,CHE,1983,147.33471064545202
Switzerland,CHE,1984,142.628435213768
Switzerland,CHE,1985,145.15033084239403
Switzerland,CHE,1986,158.848301522984
Switzerland,CHE,1987,149.62592247842002
Switzerland,CHE,1988,150.06108699321803
Switzerland,CHE,1989,143.99319963891202
Switzerland,CHE,1990,154.29788066042804
Switzerland,CHE,1991,156.95260611754
Switzerland,CHE,1992,159.138193421564
Switzerland,CHE,1993,149.113913457702
Switzerland,CHE,1994,154.101743003518
Switzerland,CHE,1995,142.80020924007604
Switzerland,CHE,1996,147.92413528365802
Switzerland,CHE,1997,155.62631338984002
Switzerland,CHE,1998,157.54525798055002
Switzerland,CHE,1999,152.87443979945402
Switzerland,CHE,2000,148.28639335124203
Switzerland,CHE,2001,158.69592778997398
Switzerland,CHE,2002,150.419954780312
Switzerland,CHE,2003,146.38773655454003
Switzerland,CHE,2004,145.67662737454202
Switzerland,CHE,2005,148.30259806159938
Switzerland,CHE,2006,151.9947870026604
Switzerland,CHE,2007,137.1070961682381
Switzerland,CHE,2008,146.14098629686634
Switzerland,CHE,2009,148.44908495475352
Switzerland,CHE,2010,137.77166503655943
Switzerland,CHE,2011,133.62928592621742
Switzerland,CHE,2012,136.13552438202876
Switzerland,CHE,2013,142.49496302037812
Switzerland,CHE,2014,127.74408645657631
Switzerland,CHE,2015,129.3362510219736
Switzerland,CHE,2016,122.22469728802184
Switzerland,CHE,2017,125.23703429563591
Switzerland,CHE,2018,120.70864023228134
Switzerland,CHE,2019,123.4219030386451
Taiwan,TWN,1965,25.688193883872003
Taiwan,TWN,1966,30.388801255466
Taiwan,TWN,1967,36.09289415207
Taiwan,TWN,1968,43.046518603854004
Taiwan,TWN,1969,51.549358461676
Taiwan,TWN,1970,61.90605313591401
Taiwan,TWN,1971,86.65060820932
Taiwan,TWN,1972,93.77140001706002
Taiwan,TWN,1973,119.62508514443603
Taiwan,TWN,1974,107.383174517582
Taiwan,TWN,1975,124.44171927551801
Taiwan,TWN,1976,160.90175788797
Taiwan,TWN,1977,177.99319294999603
Taiwan,TWN,1978,208.592492707194
Taiwan,TWN,1979,209.59006628303
Taiwan,TWN,1980,217.768412270146
Taiwan,TWN,1981,191.71044225712
Taiwan,TWN,1982,184.33898524884802
Taiwan,TWN,1983,188.702132350474
Taiwan,TWN,1984,184.02205055085602
Taiwan,TWN,1985,224.283443424079
Taiwan,TWN,1986,248.00378581264553
Taiwan,TWN,1987,257.85106117357304
Taiwan,TWN,1988,295.5737706499718
Taiwan,TWN,1989,327.97781731838285
Taiwan,TWN,1990,339.35798495488746
Taiwan,TWN,1991,351.6974164085664
Taiwan,TWN,1992,361.5274976346474
Taiwan,TWN,1993,387.19259273117086
Taiwan,TWN,1994,409.64437579460514
Taiwan,TWN,1995,442.09037794728056
Taiwan,TWN,1996,443.95222008725307
Taiwan,TWN,1997,461.29904967307516
Taiwan,TWN,1998,476.03437562120416
Taiwan,TWN,1999,512.1249275051059
Taiwan,TWN,2000,527.998187631565
Taiwan,TWN,2001,545.9556357967787
Taiwan,TWN,2002,547.7781744991835
Taiwan,TWN,2003,570.1269214350863
Taiwan,TWN,2004,596.1438165054467
Taiwan,TWN,2005,591.4563130426608
Taiwan,TWN,2006,590.3615123894627
Taiwan,TWN,2007,616.5469647886773
Taiwan,TWN,2008,555.9215635487395
Taiwan,TWN,2009,557.7655634039187
Taiwan,TWN,2010,569.7559556693221
Taiwan,TWN,2011,518.0771041694296
Taiwan,TWN,2012,517.9214547705935
Taiwan,TWN,2013,529.4192289073138
Taiwan,TWN,2014,547.2383664318235
Taiwan,TWN,2015,552.337583121238
Taiwan,TWN,2016,566.9353863479685
Taiwan,TWN,2017,563.8817429124557
Taiwan,TWN,2018,565.4602759380923
Taiwan,TWN,2019,537.1411155757237
Thailand,THA,1965,27.696371879302003
Thailand,THA,1966,32.691491153172
Thailand,THA,1967,36.284180971766
Thailand,THA,1968,47.828524096122
Thailand,THA,1969,51.799749495322
Thailand,THA,1970,60.30310824244801
Thailand,THA,1971,67.132427872566
Thailand,THA,1972,84.272798251518
Thailand,THA,1973,89.210548590604
Thailand,THA,1974,90.820083489342
Thailand,THA,1975,98.46384404879001
Thailand,THA,1976,103.67083488104602
Thailand,THA,1977,116.480209017426
Thailand,THA,1978,130.55790027957
Thailand,THA,1979,132.26968831566603
Thailand,THA,1980,137.67927597666602
Thailand,THA,1981,131.402975400074
Thailand,THA,1982,119.46270140341801
Thailand,THA,1983,133.808618435698
Thailand,THA,1984,139.45131656096402
Thailand,THA,1985,132.34629115472603
Thailand,THA,1986,137.97499321908657
Thailand,THA,1987,150.96001125898462
Thailand,THA,1988,170.82063350306305
Thailand,THA,1989,200.75495994446092
Thailand,THA,1990,241.00096584347594
Thailand,THA,1991,257.5100621677841
Thailand,THA,1992,289.77639232052843
Thailand,THA,1993,334.99620948819205
Thailand,THA,1994,373.65021454388534
Thailand,THA,1995,407.45268431478394
Thailand,THA,1996,450.38112284429343
Thailand,THA,1997,453.63282391582715
Thailand,THA,1998,415.2801473272577
Thailand,THA,1999,442.74373505753533
Thailand,THA,2000,421.147975994228
Thailand,THA,2001,416.3884095303944
Thailand,THA,2002,462.5330671143772
Thailand,THA,2003,513.5295417448604
Thailand,THA,2004,553.9336484878893
Thailand,THA,2005,555.4553068014067
Thailand,THA,2006,546.0398520884767
Thailand,THA,2007,551.9890542226346
Thailand,THA,2008,534.0507141008129
Thailand,THA,2009,557.9624518845684
Thailand,THA,2010,576.1967729114135
Thailand,THA,2011,600.7631316835349
Thailand,THA,2012,629.2036248098583
Thailand,THA,2013,651.4478441233028
Thailand,THA,2014,652.193609787929
Thailand,THA,2015,689.259222648601
Thailand,THA,2016,715.065262546144
Thailand,THA,2017,733.5631581990905
Thailand,THA,2018,745.7772566976364
Thailand,THA,2019,756.4088397012906
Trinidad and Tobago,TTO,1965,22.197921545153918
Trinidad and Tobago,TTO,1966,22.353651447863246
Trinidad and Tobago,TTO,1967,23.32185303257875
Trinidad and Tobago,TTO,1968,23.76880664139602
Trinidad and Tobago,TTO,1969,24.91830646665184
Trinidad and Tobago,TTO,1970,25.56088227008613
Trinidad and Tobago,TTO,1971,26.413452519634006
Trinidad and Tobago,TTO,1972,42.871692908438
Trinidad and Tobago,TTO,1973,43.14622757251001
Trinidad and Tobago,TTO,1974,42.485196765908
Trinidad and Tobago,TTO,1975,32.481579318575996
Trinidad and Tobago,TTO,1976,36.524625886344005
Trinidad and Tobago,TTO,1977,35.655335746468005
Trinidad and Tobago,TTO,1978,32.082777888424005
Trinidad and Tobago,TTO,1979,24.694565033414005
Trinidad and Tobago,TTO,1980,19.534770350026005
Trinidad and Tobago,TTO,1981,19.360631044048
Trinidad and Tobago,TTO,1982,21.474922457702004
Trinidad and Tobago,TTO,1983,18.669002157412002
Trinidad and Tobago,TTO,1984,15.969303330988001
Trinidad and Tobago,TTO,1985,16.895968516764
Trinidad and Tobago,TTO,1986,18.233874309310004
Trinidad and Tobago,TTO,1987,12.221319221492003
Trinidad and Tobago,TTO,1988,11.073584136638
Trinidad and Tobago,TTO,1989,9.943677954936001
Trinidad and Tobago,TTO,1990,14.867255782684001
Trinidad and Tobago,TTO,1991,13.957417277036003
Trinidad and Tobago,TTO,1992,19.862685612358
Trinidad and Tobago,TTO,1993,17.295026058232
Trinidad and Tobago,TTO,1994,13.183917213792002
Trinidad and Tobago,TTO,1995,15.053412320498
Trinidad and Tobago,TTO,1996,17.402951144572
Trinidad and Tobago,TTO,1997,10.274364330596
Trinidad and Tobago,TTO,1998,11.790206376602002
Trinidad and Tobago,TTO,1999,20.854227238924004
Trinidad and Tobago,TTO,2000,20.640810895741645
Trinidad and Tobago,TTO,2001,19.182915867586168
Trinidad and Tobago,TTO,2002,21.746893017142888
Trinidad and Tobago,TTO,2003,20.74759841747479
Trinidad and Tobago,TTO,2004,22.76428065412401
Trinidad and Tobago,TTO,2005,20.109653239136108
Trinidad and Tobago,TTO,2006,21.98622745018439
Trinidad and Tobago,TTO,2007,25.01718761762578
Trinidad and Tobago,TTO,2008,26.624603668046728
Trinidad and Tobago,TTO,2009,25.51399003691301
Trinidad and Tobago,TTO,2010,26.458281860184474
Trinidad and Tobago,TTO,2011,24.84929342124139
Trinidad and Tobago,TTO,2012,23.729613231753678
Trinidad and Tobago,TTO,2013,26.72852419446828
Trinidad and Tobago,TTO,2014,23.99913764262723
Trinidad and Tobago,TTO,2015,26.241330138198208
